Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Currency,Amount,Type,Risk Scoring,Shopper Interaction,Shopper Name,Shopper PAN,Shopper IP,Shopper Country,Issuer Name,Issuer Id,Issuer City,Issuer Country,Acquirer Response,Authorisation Code,Shopper Email,Shopper Reference,3D Directory Response,3D Authentication Response,CVC2 Response,AVS Response,Billing Street,Billing House Number / Name,Billing City,Billing Postal Code / ZIP,Billing State / Province,Billing Country,Delivery Street,Delivery House Number / Name,Delivery City,Delivery Postal Code / ZIP,Delivery State / Province,Delivery Country,Acquirer Reference,Payment Method Variant,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326077029,visa,6/30/17 21:31,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,4029,178.85.32.46,NL,,456353,,NL,APPROVED,911388,johndoe@gmail.com,46351617,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076979,visa,6/30/17 21:31,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,1012,85.127.157.251,AT,,454818,,AT,APPROVED,7487,johndoe@gmail.com,40382298,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076977,paypal,6/30/17 21:31,CEST,EUR,48.97,Payment,0,Ecommerce,John Doe,,212.170.160.116,ES,,,,,APPROVED,,johndoe@gmail.com,19930685,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326077072,mc,6/30/17 21:31,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,2068,82.248.218.139,FR,,513268,,FR,APPROVED,215624,johndoe@gmail.com,36135246,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077028,visa,6/30/17 21:31,CEST,EUR,23.96,Payment,41,Ecommerce,John Doe,443,82.247.59.147,FR,,497807,,FR,APPROVED,472434,johndoe@gmail.com,9414704,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077068,visa,6/30/17 21:30,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,7345,78.248.174.48,FR,,497040,,FR,INVALID_CARD,,johndoe@gmail.com,46319693,,,2,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326077021,mc,6/30/17 21:30,CEST,EUR,44.96,Payment,0,Ecommerce,John Doe,7027,37.251.70.140,NL,,552885,,NL,APPROVED,17496,johndoe@gmail.com,40186133,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326077071,mc,6/30/17 21:30,CEST,DKK,339.95,Payment,0,Ecommerce,John Doe,972,87.54.144.231,DK,,517014,,DK,APPROVED,213048,johndoe@gmail.com,31089428,,,1,0,,,,,,,,,,,,,,mcdebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326077020,mc,6/30/17 21:30,CEST,PLN,220,Payment,0,Ecommerce,John Doe,1648,94.251.171.223,PL,,520625,,PL,APPROVED,77426,johndoe@gmail.com,44045010,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077067,visa,6/30/17 21:30,CEST,DKK,419.97,Payment,0,Ecommerce,John Doe,8241,80.62.117.204,DK,,457198,,DK,APPROVED,213034,johndoe@gmail.com,39614169,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076976,mc,6/30/17 21:30,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,5375,92.157.90.193,FR,,513283,,FR,APPROVED,655358,johndoe@gmail.com,40954041,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076975,visa,6/30/17 21:30,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,3459,93.33.252.19,IT,,453997,,IT,APPROVED,77415,johndoe@gmail.com,38104139,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076973,mc,6/30/17 21:30,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,2633,86.218.117.127,FR,,513283,,FR,APPROVED,458367,johndoe@gmail.com,1221712,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326077022,visa,6/30/17 21:30,CEST,DKK,74.95,Payment,0,Ecommerce,John Doe,2352,87.59.72.255,DK,,457124,,DK,APPROVED,213016,johndoe@gmail.com,14670259,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077066,visa,6/30/17 21:30,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,7041,87.170.235.107,DE,,447596,,DE,APPROVED,77857,johndoe@gmail.com,18054088,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076972,visa,6/30/17 21:29,CEST,EUR,39.98,Payment,40,Ecommerce,John Doe,1949,95.235.50.27,IT,,403003,,IT,APPROVED,8805,johndoe@gmail.com,39373464,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076897,paypal,6/30/17 21:29,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,,79.36.90.209,IT,,,,,APPROVED,,johndoe@gmail.com,38445846,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326077107,visa,6/30/17 21:29,CEST,EUR,47.97,Payment,0,Ecommerce,John Doe,2035,93.219.174.62,DE,,490744,,DE,APPROVED,402181,johndoe@gmail.com,36586123,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326077060,mc,6/30/17 21:29,CEST,EUR,44.96,Payment,41,Ecommerce,John Doe,2801,78.238.76.185,FR,,513162,,FR,APPROVED,46218,johndoe@gmail.com,36298278,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326077057,directEbanking,6/30/17 21:29,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,77.181.123.77,DE,Sparkasse Dinslaken-Voerde-Hí_nxe,35251000,,DE,APPROVED,,johndoe@gmail.com,34184010,,,0,0,,,,,,,,,,,,,23931-75200-51D08668-44FD,directEbanking,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326077103,mc,6/30/17 21:29,CEST,EUR,33.9,Payment,40,Ecommerce,John Doe,179,78.120.108.57,FR,,534107,,FR,APPROVED,935731,johndoe@gmail.com,25993650,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076970,visa,6/30/17 21:29,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,8982,109.15.177.174,FR,,415055,,FR,APPROVED,356531,johndoe@gmail.com,32379840,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077011,visa,6/30/17 21:29,CEST,EUR,54.95,Payment,0,Ecommerce,John Doe,2016,193.153.213.23,ES,,454803,,ES,APPROVED,454122,johndoe@gmail.com,37456298,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326077019,visa,6/30/17 21:28,CEST,EUR,37.15,Payment,40,Ecommerce,John Doe,516,94.70.97.215,GR,,423608,,BE,APPROVED,77327,johndoe@gmail.com,10595294,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326076680,paypal,6/30/17 21:28,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,,83.196.208.94,FR,,,,,APPROVED,,johndoe@gmail.com,32238578,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077059,visa,6/30/17 21:28,CEST,DKK,419.97,Payment,0,Ecommerce,John Doe,8241,80.62.117.204,DK,,457198,,DK,DECLINED,,johndoe@gmail.com,39614169,,,3,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326077051,mc,6/30/17 21:28,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,5820,80.61.135.134,NL,,522078,,NL,APPROVED,597083,johndoe@gmail.com,36509517,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326077106,visa,6/30/17 21:28,CEST,EUR,38.47,Payment,41,Ecommerce,John Doe,8539,31.36.96.2,FR,,497230,,FR,APPROVED,87564,johndoe@gmail.com,34709973,,,3,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326077018,mc,6/30/17 21:28,CEST,EUR,59,Payment,0,Ecommerce,John Doe,260,78.43.155.227,DE,,523256,,DE,APPROVED,838945,johndoe@gmail.com,44617798,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077061,mc,6/30/17 21:28,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,333,185.8.138.243,DE,,520301,,DE,APPROVED,497598,johndoe@gmail.com,26502486,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326077014,mc,6/30/17 21:28,CEST,EUR,37.48,Payment,0,Ecommerce,John Doe,7083,86.95.79.221,NL,,522078,,NL,APPROVED,597067,johndoe@gmail.com,39680621,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326077053,visa,6/30/17 21:28,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,7334,81.241.147.82,BE,,445475,,BE,APPROVED,77290,johndoe@gmail.com,23158869,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076969,paypal,6/30/17 21:28,CEST,SEK,496.97,Payment,0,Ecommerce,John Doe,,90.231.172.153,SE,,,,,APPROVED,,johndoe@gmail.com,31481129,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077008,visa,6/30/17 21:27,CEST,EUR,59,Payment,40,Ecommerce,John Doe,3215,5.48.39.107,FR,,497401,,FR,APPROVED,342570,johndoe@gmail.com,24687308,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326077062,elv,6/30/17 21:27,CEST,EUR,9.95,Payment,1,Ecommerce,John Doe,123456789,79.199.35.198,DE,Postbank,50010060,Hamburg,DE,APPROVED,,johndoe@gmail.com,46354238,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076968,visa,6/30/17 21:27,CEST,EUR,39.98,Payment,40,Ecommerce,John Doe,2241,79.36.41.112,IT,,402360,,IT,APPROVED,650328,johndoe@gmail.com,19342786,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077015,visa,6/30/17 21:27,CEST,EUR,59.95,Payment,40,Ecommerce,John Doe,250,213.44.40.146,FR,,497202,,FR,APPROVED,701456,johndoe@gmail.com,29634617,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326077013,paypal,6/30/17 21:27,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,88.77.61.40,DE,,,,,APPROVED,,johndoe@gmail.com,38101846,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326077100,visa,6/30/17 21:26,CEST,NOK,409.47,Payment,0,Ecommerce,John Doe,7704,212.251.178.139,NO,,410651,,NO,APPROVED,4066,johndoe@gmail.com,39525857,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076895,maestro,6/30/17 21:26,CEST,EUR,17.9,Payment,0,Ecommerce,John Doe,5052,109.130.214.89,BE,,670397,,BE,APPROVED,225604,johndoe@gmail.com,46353156,Y,Y,1,0,,,,,,,,,,,,,,maestro,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076953,visa,6/30/17 21:26,CEST,CHF,69.97,Payment,1,Ecommerce,John Doe,9715,81.62.165.212,CH,,495083,,CH,APPROVED,94276,johndoe@gmail.com,16355950,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076963,visa,6/30/17 21:26,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,7580,90.29.211.180,FR,,497203,,FR,APPROVED,225960,johndoe@gmail.com,27336268,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076960,visa,6/30/17 21:26,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,7999,92.142.251.10,FR,,456188,,FR,APPROVED,949221,johndoe@gmail.com,26179438,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076848,ideal,6/30/17 21:26,CEST,EUR,44.96,Payment,0,Ecommerce,John Doe,123456789,84.86.204.202,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,32790079,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076849,mc,6/30/17 21:26,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,995,83.81.225.230,NL,,520953,,NL,APPROVED,91760,johndoe@gmail.com,29434541,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076847,paypal,6/30/17 21:26,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,,92.75.11.4,DE,,,,,APPROVED,,johndoe@gmail.com,13134363,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077054,directdebit_NL,6/30/17 21:26,CEST,EUR,28.9,Payment,0,Ecommerce,John Doe,123456789,77.175.52.133,NL,Rabobank,,,NL,UNKNOWN,,johndoe@gmail.com,7837438,,,0,0,,,,,,,,,,,,,,directdebit_NL,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326077010,directdebit_NL,6/30/17 21:26,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,123456789,80.56.134.188,NL,Rabobank,,,NL,UNKNOWN,,johndoe@gmail.com,46353618,,,0,0,,,,,,,,,,,,,,directdebit_NL,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326077005,visa,6/30/17 21:26,CEST,PLN,82,Payment,0,Ecommerce,John Doe,7063,176.111.231.166,PL,,425169,,PL,APPROVED,454301,johndoe@gmail.com,10272354,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076899,mc,6/30/17 21:26,CEST,EUR,23.9,Payment,0,Ecommerce,John Doe,172,79.197.112.204,DE,,540187,,DE,APPROVED,84593,johndoe@gmail.com,25506053,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076959,visa,6/30/17 21:26,CEST,EUR,55.97,Payment,41,Ecommerce,John Doe,5946,88.178.22.209,FR,,420117,,FR,APPROVED,234784,johndoe@gmail.com,45733338,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326077050,visa,6/30/17 21:26,CEST,EUR,38.47,Payment,41,Ecommerce,John Doe,1767,2.35.219.86,IT,,403027,,IT,APPROVED,70689,johndoe@gmail.com,16998054,,,5,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076844,visa,6/30/17 21:25,CEST,EUR,55.97,Payment,1,Ecommerce,John Doe,7004,85.26.69.207,BE,,491832,,BE,DECLINED,,johndoe@gmail.com,28124269,,,2,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076962,paypal,6/30/17 21:25,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,,109.27.235.27,FR,,,,,APPROVED,,johndoe@gmail.com,46354162,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326077001,paypal,6/30/17 21:25,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,,92.134.104.218,FR,,,,,APPROVED,,johndoe@gmail.com,45253622,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326077004,elv,6/30/17 21:25,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,123456789,93.219.174.62,DE,Postbank Dortmund,44010046,Dortmund,DE,APPROVED,,johndoe@gmail.com,36586123,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076797,visa,6/30/17 21:25,CEST,EUR,37.48,Payment,0,Ecommerce,John Doe,3872,83.61.20.97,ES,,409015,,ES,APPROVED,250063,johndoe@gmail.com,36328314,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076929,directEbanking,6/30/17 21:24,CEST,EUR,44.96,Payment,0,Ecommerce,John Doe,123456789,78.20.41.148,BE,BELFIUS BANK,63,,BE,APPROVED,,johndoe@gmail.com,650164,,,0,0,,,,,,,,,,,,,23931-75200-51D084F1-B711,directEbanking,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076839,mc,6/30/17 21:24,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,1514,2.13.151.143,FR,,513141,,FR,APPROVED,343050,johndoe@gmail.com,19328552,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076956,mc,6/30/17 21:24,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,6808,92.193.122.250,DE,,548699,,DE,APPROVED,190814,johndoe@gmail.com,6001060,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076841,ideal,6/30/17 21:24,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,83.161.150.89,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,28259239,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076941,ideal,6/30/17 21:24,CEST,EUR,18.9,Payment,0,Ecommerce,John Doe,123456789,86.91.25.2,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,46350693,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076954,paypal,6/30/17 21:24,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,37.11.41.172,ES,,,,,APPROVED,,johndoe@gmail.com,46281939,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076887,ideal,6/30/17 21:24,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,82.157.183.237,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,17759159,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076836,paypal,6/30/17 21:24,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,87.78.61.150,DE,,,,,APPROVED,,johndoe@gmail.com,32777570,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076921,visa,6/30/17 21:24,CEST,EUR,38.47,Payment,41,Ecommerce,John Doe,1039,109.30.230.119,FR,,415055,,FR,APPROVED,641414,johndoe@gmail.com,14666321,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076948,mc,6/30/17 21:24,CEST,EUR,18.9,Payment,0,Ecommerce,John Doe,9179,78.49.234.224,DE,,523254,,DE,APPROVED,31204,johndoe@gmail.com,46303186,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076893,mc,6/30/17 21:23,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,1114,81.247.151.138,BE,,547027,,BE,APPROVED,77040,johndoe@gmail.com,22228611,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076842,paypal,6/30/17 21:23,CEST,DKK,419.97,Payment,0,Ecommerce,John Doe,,131.164.232.78,DK,,,,,APPROVED,,johndoe@gmail.com,754403,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076947,ideal,6/30/17 21:23,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,81.205.200.115,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,32187660,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076952,mc,6/30/17 21:23,CEST,EUR,39.98,Payment,40,Ecommerce,John Doe,7796,46.182.94.152,IT,,518962,,IT,APPROVED,H2A874,johndoe@gmail.com,44685380,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076894,visa,6/30/17 21:23,CEST,EUR,44.95,Payment,0,Ecommerce,John Doe,4017,178.191.83.207,AT,,454825,,AT,APPROVED,7031,johndoe@gmail.com,46176555,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076892,visa,6/30/17 21:23,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,7245,82.241.98.104,FR,,497040,,FR,APPROVED,167064,johndoe@gmail.com,37430386,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076890,paypal,6/30/17 21:23,CEST,CZK,1291.46,Payment,0,Ecommerce,John Doe,,88.100.45.157,CZ,,,,,APPROVED,,johndoe@gmail.com,34841694,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076940,mc,6/30/17 21:23,CEST,CHF,69.97,Payment,0,Ecommerce,John Doe,808,92.106.201.248,CH,,510199,,CH,APPROVED,948750,johndoe@gmail.com,18621974,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076885,mc,6/30/17 21:22,CEST,DKK,335.97,Payment,0,Ecommerce,John Doe,7058,212.242.217.108,DK,,547512,,DK,APPROVED,311006,johndoe@gmail.com,46353584,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076938,ideal,6/30/17 21:22,CEST,EUR,189.95,Payment,0,Ecommerce,John Doe,123456789,77.164.33.102,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,46343786,,,0,0,,,,,,,,,,,,,,idealregiobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076832,paypal,6/30/17 21:22,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,,87.147.245.253,DE,,,,,APPROVED,,johndoe@gmail.com,23799371,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076942,visa,6/30/17 21:22,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,4457,92.155.182.242,FR,,407461,,FR,APPROVED,891495,johndoe@gmail.com,25697118,,,1,0,,,,,,,,,,,,,,visacorporate,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076878,visa,6/30/17 21:22,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,4275,85.134.125.1,FI,,424394,,FI,APPROVED,512855,johndoe@gmail.com,19039084,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326076888,visa,6/30/17 21:22,CEST,EUR,5.95,Payment,0,Ecommerce,John Doe,9013,62.178.125.214,AT,,454818,,AT,APPROVED,6929,johndoe@gmail.com,46277958,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326076900,visa,6/30/17 21:22,CEST,PLN,179.95,Payment,0,Ecommerce,John Doe,3578,31.182.94.73,PL,,479080,,PL,APPROVED,67126,johndoe@gmail.com,46353261,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326076791,mc,6/30/17 21:21,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,4256,77.116.246.150,AT,,526629,,AT,APPROVED,76915,johndoe@gmail.com,9267067,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326076867,mc,6/30/17 21:21,CEST,EUR,59,Payment,40,Ecommerce,John Doe,3983,82.231.211.58,FR,,513284,,FR,APPROVED,492668,johndoe@gmail.com,41428713,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076790,visa,6/30/17 21:21,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,8864,83.192.214.249,FR,,497804,,FR,APPROVED,395428,johndoe@gmail.com,32695827,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326076930,ideal,6/30/17 21:21,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,77.249.76.220,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,37697781,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326076882,paypal,6/30/17 21:21,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,,81.164.132.183,BE,,,,,APPROVED,,johndoe@gmail.com,4535151,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326076939,visa,6/30/17 21:21,CEST,EUR,59,Payment,40,Ecommerce,John Doe,7752,82.243.63.198,FR,,497040,,FR,APPROVED,723610,johndoe@gmail.com,46353395,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
